url,city,hotel_name,rating,hotel_description,latitude,longitude
https://www.booking.com/hotel/fr/villa-l-anthemis-villa-5-pieces-piscine-commune.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Atb4lZsGwAIB0gIkY2Q4YWVhOGMtNDZiNC00NzQ4LThiNmMtMjJmN2ZhM2FkODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=768c932c78530193&srepoch=1667595353&from_beach_sr=1&beach_sr_walking_distance=2145&from=searchresults#hotelTmpl,Bormes-les-Mimosas,['Amazing holiday home in Bormes les Mimosas with pool'],[None],"['Located in Bormes-les-Mimosas, 39 km from Toulon Train Station, 40 km from Zenith de Toulon and 4.5 km from La Favière, Amazing holiday home in Bormes les Mimosas with pool provides accommodation with a terrace and free WiFi. The holiday home is 34 km from Beauvallon Golf.']",43.149979,6.348528
https://www.booking.com/hotel/fr/studio-avenue-des-girelles.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Atb4lZsGwAIB0gIkY2Q4YWVhOGMtNDZiNC00NzQ4LThiNmMtMjJmN2ZhM2FkODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=768c932c78530193&srepoch=1667595353&from_beach_sr=1&beach_sr_walking_distance=466&from=searchresults#hotelTmpl,Bormes-les-Mimosas,['Studio a Bormes les Mimosas a 400 m de la plage avec jardin clos et wifi'],['9.0'],"['Offering garden views, Studio a Bormes les Mimosas a 400 m de la plage avec jardin clos et wifi is an accommodation set in Bormes-les-Mimosas, less than 1 km from Faviere and a 11-minute walk from Pointe de Gouron Beach. This property offers access to a balcony and free private parking.']",43.127119,6.357719
https://www.booking.com/hotel/fr/le-hameau-de-la-nicolinia-re.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Atb4lZsGwAIB0gIkY2Q4YWVhOGMtNDZiNC00NzQ4LThiNmMtMjJmN2ZhM2FkODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=768c932c78530193&srepoch=1667595353&from_beach_sr=1&beach_sr_walking_distance=448&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Bormes-les-Mimosas,['Le Hameau de la Nicolinière'],['8.9'],"[""You're eligible for a Genius discount at Le Hameau de la Nicolinière! To save at this property, all you have to do is ""]",43.10348079,6.32792383
https://www.booking.com/hotel/fr/gaou-benat.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Atb4lZsGwAIB0gIkY2Q4YWVhOGMtNDZiNC00NzQ4LThiNmMtMjJmN2ZhM2FkODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=768c932c78530193&srepoch=1667595353&from_beach_sr=1&beach_sr_walking_distance=552&from=searchresults#hotelTmpl,Bormes-les-Mimosas,"['Gaou Benat, village des fourches, Label patrimoine XXe siècle']",['9.3'],"[""You're eligible for a Genius discount at Gaou Benat, village des fourches, Label patrimoine XXe siècle! To save at this property, all you have to do is ""]",43.10413931,6.35253846
https://www.booking.com/hotel/fr/coeur-de-village-bormes-les-mimosas.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Atb4lZsGwAIB0gIkY2Q4YWVhOGMtNDZiNC00NzQ4LThiNmMtMjJmN2ZhM2FkODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=768c932c78530193&srepoch=1667595353&from_beach_sr=1&beach_sr_walking_distance=2528&from=searchresults#hotelTmpl,Bormes-les-Mimosas,['Coeur de village'],['8.2'],"[""You're eligible for a Genius discount at Coeur de village! To save at this property, all you have to do is ""]",43.150077,6.342641
https://www.booking.com/hotel/fr/apartement-la-faviere-bormes-les-mimosas.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Atb4lZsGwAIB0gIkY2Q4YWVhOGMtNDZiNC00NzQ4LThiNmMtMjJmN2ZhM2FkODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=768c932c78530193&srepoch=1667595353&from_beach_sr=1&beach_sr_walking_distance=518&from=searchresults#hotelTmpl,Bormes-les-Mimosas,['Appartement Bord de Mer La Faviere'],['8.2'],"['Renovated in January 2022, Apartement La Faviere is located in Bormes-les-Mimosas and features a terrace with views of the garden. The property is within 400 m from some restaurants and shops. Free private parking is available on site.']",43.12602594,6.35675467
https://www.booking.com/hotel/fr/assklan.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Atb4lZsGwAIB0gIkY2Q4YWVhOGMtNDZiNC00NzQ4LThiNmMtMjJmN2ZhM2FkODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=768c932c78530193&srepoch=1667595353&from_beach_sr=1&beach_sr_walking_distance=92&from=searchresults#hotelTmpl,Bormes-les-Mimosas,['Asklan'],['7.7'],"[""You're eligible for a Genius discount at Asklan! To save at this property, all you have to do is ""]",43.12264843,6.35946596
https://www.booking.com/hotel/fr/les-terrasses-bormes-les-mimosas.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Atb4lZsGwAIB0gIkY2Q4YWVhOGMtNDZiNC00NzQ4LThiNmMtMjJmN2ZhM2FkODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=768c932c78530193&srepoch=1667595353&from_beach_sr=1&beach_sr_walking_distance=1564&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Bormes-les-Mimosas,['Les Terrasses'],['8.4'],"[""You're eligible for a Genius discount at Les Terrasses! To save at this property, all you have to do is ""]",43.1441295,6.3514904
https://www.booking.com/hotel/fr/217-rue-des-iris.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Atb4lZsGwAIB0gIkY2Q4YWVhOGMtNDZiNC00NzQ4LThiNmMtMjJmN2ZhM2FkODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=768c932c78530193&srepoch=1667595353&from_beach_sr=1&beach_sr_walking_distance=2476&from=searchresults#hotelTmpl,Bormes-les-Mimosas,['Studio avec Jardin et Parking Privés'],['8.5'],"['Situated in Bormes-les-Mimosas, 38 km from Zenith de Toulon, 3.8 km from La Favière and 20 km from Villa Noailles Art Centre, Studio avec Jardin et Parking Privés features accommodation with a terrace and free WiFi. Located 38 km from Toulon Train Station, the property provides a garden and free private parking.']",43.1403633,6.3367149
https://www.booking.com/hotel/fr/magnifique-maison-de-village-clim-vue-mer-8-pers.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Atb4lZsGwAIB0gIkY2Q4YWVhOGMtNDZiNC00NzQ4LThiNmMtMjJmN2ZhM2FkODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=768c932c78530193&srepoch=1667595353&from_beach_sr=1&beach_sr_walking_distance=2727&from=searchresults#hotelTmpl,Bormes-les-Mimosas,['Magnifique maison de village clim vue mer 6 pers'],['8.5'],"[""You're eligible for a Genius discount at Magnifique maison de village clim vue mer 6 pers! To save at this property, all you have to do is ""]",43.151608,6.3411234
https://www.booking.com/hotel/fr/villa-du-sud-bormes-les-mimosas12.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Atb4lZsGwAIB0gIkY2Q4YWVhOGMtNDZiNC00NzQ4LThiNmMtMjJmN2ZhM2FkODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=768c932c78530193&srepoch=1667595353&from_beach_sr=1&beach_sr_walking_distance=1676&from=searchresults#hotelTmpl,Bormes-les-Mimosas,['Villa spacieuse confort et standing'],['8.4'],"['Situated in Bormes-les-Mimosas, 2.9 km from Grande Plage, Villa spacieuse confort et standing features accommodation with an outdoor swimming pool, free WiFi, a 24-hour front desk, and a shared kitchen. Boasting free private parking, the villa is in an area where guests can engage in activities such as hiking, snorkelling and table tennis.']",43.1451578,6.3507401
https://www.booking.com/hotel/fr/les-pieds-dans-l-39-eau-collioure.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Atb4lZsGwAIB0gIkY2Q4YWVhOGMtNDZiNC00NzQ4LThiNmMtMjJmN2ZhM2FkODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=82ac932cc82e02dd&srepoch=1667595353&from_beach_sr=1&beach_sr_walking_distance=27&from=searchresults#hotelTmpl,Collioure,"[""Les Pieds dans l'Eau""]",['7.6'],"[""Les Pieds dans l'Eau offers accommodation in Collioure with free WiFi and city views. It is set 50 m from la plage des Pêcheurs. The property is located in the historic center.""]",42.52716324,3.0850151
https://www.booking.com/hotel/fr/rue-du-soleil-6sol16.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Atb4lZsGwAIB0gIkY2Q4YWVhOGMtNDZiNC00NzQ4LThiNmMtMjJmN2ZhM2FkODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=82ac932cc82e02dd&srepoch=1667595353&from_beach_sr=1&beach_sr_walking_distance=115&from=searchresults#hotelTmpl,Collioure,['RUE DU SOLEIL 6SOL16'],['9.5'],"['RUE DU SOLEIL 6SOL16 is set in Collioure, 200 m from Boutigue Beach, 300 m from Port Avall Beach, and 500 m from Balette Beach. This beachfront property offers access to a balcony and free private parking.']",42.5231685,3.0848662
https://www.booking.com/hotel/fr/le-petit-atelier-bormes-les-mimosas1234567891011121314151617.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Atb4lZsGwAIB0gIkY2Q4YWVhOGMtNDZiNC00NzQ4LThiNmMtMjJmN2ZhM2FkODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=768c932c78530193&srepoch=1667595353&from_beach_sr=1&beach_sr_walking_distance=1640&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Bormes-les-Mimosas,['Le petit atelier'],['8.9'],"[""You're eligible for a Genius discount at Le petit atelier! To save at this property, all you have to do is ""]",43.142501,6.3491788
https://www.booking.com/hotel/fr/homestay-bormes-bormes-les-mimosas.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Atb4lZsGwAIB0gIkY2Q4YWVhOGMtNDZiNC00NzQ4LThiNmMtMjJmN2ZhM2FkODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=768c932c78530193&srepoch=1667595353&from_beach_sr=1&from=searchresults#hotelTmpl,Bormes-les-Mimosas,['HomeStay Bormes'],['9.6'],"['HomeStay Bormes features pool views, free WiFi and free private parking, located in Bormes-les-Mimosas, 37 km from Toulon Train Station.']",43.146445,6.327724
https://www.booking.com/hotel/fr/appartement-le-val-saint-elme-collioure.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Atb4lZsGwAIB0gIkY2Q4YWVhOGMtNDZiNC00NzQ4LThiNmMtMjJmN2ZhM2FkODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=82ac932cc82e02dd&srepoch=1667595353&from_beach_sr=1&beach_sr_walking_distance=206&from=searchresults#hotelTmpl,Collioure,['Appartement Le val Saint-Elme - 4VE284'],['7.3'],"[""You're eligible for a Genius discount at Appartement Le val Saint-Elme - 4VE284! To save at this property, all you have to do is ""]",42.522027,3.087054
https://www.booking.com/hotel/fr/residence-val-saint-elme-4vse197.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Atb4lZsGwAIB0gIkY2Q4YWVhOGMtNDZiNC00NzQ4LThiNmMtMjJmN2ZhM2FkODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=82ac932cc82e02dd&srepoch=1667595353&from_beach_sr=1&beach_sr_walking_distance=195&from=searchresults#hotelTmpl,Collioure,['Résidence Val Saint-Elme 4VSE197'],['7.7'],"['Situated in Collioure, just 200 m from Port Avall Beach, Résidence Val Saint-Elme 4VSE197 features beachfront accommodation with a terrace and free WiFi. The property features garden views and is 200 m from Boutigue Beach and 600 m from Balette Beach.']",42.522124,3.087059
https://www.booking.com/hotel/fr/les-dminicains-4dom489.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Atb4lZsGwAIB0gIkY2Q4YWVhOGMtNDZiNC00NzQ4LThiNmMtMjJmN2ZhM2FkODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=82ac932cc82e02dd&srepoch=1667595353&from_beach_sr=1&beach_sr_walking_distance=71&from=searchresults#hotelTmpl,Collioure,['Appartement 2 Chambres - Les Dominicains - 4DOM11'],['7.2'],"['Offering mountain views, Appartement 2 Chambres - Les Dominicains - 4DOM11 is an accommodation situated in Collioure, 100 m from Boutigue Beach and 300 m from Port Avall Beach. This beachfront property offers access to a terrace and free private parking.']",42.523415,3.087757
https://www.booking.com/hotel/fr/appartement-saphir-collioure.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Atb4lZsGwAIB0gIkY2Q4YWVhOGMtNDZiNC00NzQ4LThiNmMtMjJmN2ZhM2FkODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=82ac932cc82e02dd&srepoch=1667595353&from_beach_sr=1&beach_sr_walking_distance=68&from=searchresults#hotelTmpl,Collioure,['Appartement Saphir - 4SAP7'],['6.6'],"[""You're eligible for a Genius discount at Appartement Saphir - 4SAP7! To save at this property, all you have to do is ""]",42.524373,3.090094
https://www.booking.com/hotel/fr/appartement-hauts-de-collioure.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Atb4lZsGwAIB0gIkY2Q4YWVhOGMtNDZiNC00NzQ4LThiNmMtMjJmN2ZhM2FkODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=82ac932cc82e02dd&srepoch=1667595353&from_beach_sr=1&beach_sr_walking_distance=151&from=searchresults#hotelTmpl,Collioure,['Appartement Hauts de Collioure - 4HC65'],['7.4'],"['Appartement Hauts de Collioure - 4HC65 is set in Collioure, 200 m from Balette Beach, 400 m from Boutigue Beach, as well as 600 m from Port Avall Beach. This beachfront property offers access to a balcony and free private parking.']",42.523474,3.090469
https://www.booking.com/hotel/fr/collioure-tres-bel-appart-a-150-metres-des-belles-plages-avec-jardin.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Atb4lZsGwAIB0gIkY2Q4YWVhOGMtNDZiNC00NzQ4LThiNmMtMjJmN2ZhM2FkODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=82ac932cc82e02dd&srepoch=1667595353&from_beach_sr=1&beach_sr_walking_distance=164&from=searchresults#hotelTmpl,Collioure,['COLLIOURE tres bel appart a 150 metres des plages avec jardin prive et parking dans residence securisee'],['8.7'],"['Situated in Collioure, just 200 m from Boutigue Beach, COLLIOURE tres bel appart a 150 m des plages avec jardin prive et parking dans residence securisee features accommodation with a casino, a terrace and free WiFi. Set 200 m from Port Avall Beach, the property offers a garden and free private parking.']",42.5224086,3.0869409
https://www.booking.com/hotel/fr/appartement-residence-soleil-marin-4som23.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Atb4lZsGwAIB0gIkY2Q4YWVhOGMtNDZiNC00NzQ4LThiNmMtMjJmN2ZhM2FkODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=82ac932cc82e02dd&srepoch=1667595353&from_beach_sr=1&beach_sr_walking_distance=391&from=searchresults#hotelTmpl,Collioure,['Appartement résidence Soleil Marin 4SOM23'],['8.1'],"[""You're eligible for a Genius discount at Appartement résidence Soleil Marin 4SOM23! To save at this property, all you have to do is ""]",42.52237104,3.08109576
https://www.booking.com/hotel/fr/appartement-les-roches-bleues-collioure.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Atb4lZsGwAIB0gIkY2Q4YWVhOGMtNDZiNC00NzQ4LThiNmMtMjJmN2ZhM2FkODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=82ac932cc82e02dd&srepoch=1667595353&from_beach_sr=1&beach_sr_walking_distance=92&from=searchresults#hotelTmpl,Collioure,['Appartement Les Roches Bleues - 5RB14'],['9.0'],"['Featuring sea views, Appartement Les Roches Bleues - 5RB14 provides accommodation with a terrace and a coffee machine, around 200 m from Oli Beach. This beachfront property offers access to a balcony and free private parking.']",42.523431,3.097688
https://www.booking.com/hotel/fr/appartement-sous-le-soleil.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Atb4lZsGwAIB0gIkY2Q4YWVhOGMtNDZiNC00NzQ4LThiNmMtMjJmN2ZhM2FkODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=82ac932cc82e02dd&srepoch=1667595353&from_beach_sr=1&beach_sr_walking_distance=679&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Collioure,['Appartement Sous le Soleil'],['9.4'],"['Situated in Collioure, 1.4 km from Ouille Beach and 1.6 km from Boramar Beach, Appartement Sous le Soleil offers a terrace and air conditioning. This apartment features free private parking, a 24-hour front desk and free WiFi.']",42.5271222,3.0765161
